,Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
4170,1375094,1,5,4,6,7
4171,1375210,6,5,1,4,8
4172,1375235,4,10,10,0,9
4173,1375256,6,6,2,3,10
4174,1375336,1,5,9,0,7
4175,1375496,5,10,1,0,10
4176,1375503,3,6,1,1,7
4177,1375635,5,2,5,1,8
4178,1375757,4,3,4,3,9
4179,1375792,1,5,6,8,7
4180,1375999,5,2,1,4,5
4181,1376145,5,3,7,6,9
4182,1376407,4,10,4,9,7
4183,1376488,10,6,2,8,5
4184,1376498,4,2,9,0,1
4185,1376505,1,7,10,9,7
4186,1376601,9,10,8,1,2
4187,1376697,1,3,4,5,1
4188,1376765,6,9,3,5,1
4189,1376810,5,7,9,4,7
4190,1376924,7,8,4,6,0
4191,1376942,1,2,3,10,4
4192,1377047,6,4,6,2,1
4193,1377048,1,9,8,4,8
4194,1377101,9,3,4,3,9
4195,1377138,5,5,8,8,6
4196,1377141,7,6,3,9,1
4197,1377191,6,3,2,6,6
4198,1377327,5,10,6,7,3
4199,1377348,6,10,0,7,7
4200,1377414,5,0,5,8,0
4201,1377471,4,5,9,5,7
4202,1377480,5,4,7,6,10
4203,1377558,5,4,3,4,8
4204,1377595,1,6,5,8,6
4205,1377739,5,6,3,8,9
4206,1377800,3,3,1,9,5
4207,1377841,5,3,7,0,6
4208,1377857,1,8,5,9,5
4209,1377900,6,8,8,6,9
4210,1377911,5,2,3,9,7
4211,1377916,4,4,9,1,5
4212,1377918,9,5,2,1,6
4213,1378222,5,10,8,1,3
4214,1378299,1,3,7,6,8
4215,1378320,4,3,5,2,5
4216,1378408,5,9,3,2,8
4217,1378751,4,6,4,1,0
4218,1378839,4,9,4,8,6
4219,1378882,10,6,4,1,9
4220,1378900,8,4,3,10,6
4221,1378980,4,7,3,9,10
4222,1379015,1,0,2,4,3
4223,1379030,1,10,3,7,8
4224,1379037,1,10,10,0,2
4225,1379096,5,10,7,5,9
4226,1379288,3,1,7,5,3
4227,1379366,3,5,3,8,2
4228,1379743,1,7,5,5,0
4229,1379886,6,1,3,0,1
4230,1380155,1,6,1,5,10
4231,1380304,4,8,0,5,8
4232,1380431,5,10,10,6,0
4233,1380596,3,9,0,9,3
4234,1380671,1,9,3,9,4
4235,1380751,1,7,7,8,1
4236,1380996,9,2,5,0,0
4237,1381106,3,7,10,9,0
4238,1381135,5,10,5,4,10
4239,1381215,1,2,8,7,5
4240,1381223,1,2,0,1,0
4241,1381236,3,6,5,4,1
4242,1381241,5,10,3,2,5
4243,1381275,1,0,6,10,3
4244,1381315,5,5,6,6,3
4245,1381553,5,6,1,9,0
4246,1381559,1,2,5,8,7
4247,1381645,1,10,10,0,5
4248,1381711,4,2,7,3,0
4249,1381824,5,2,8,5,8
4250,1381828,5,8,7,7,9
4251,1381835,9,1,5,4,4
4252,1382020,4,0,2,4,2
4253,1382034,5,1,0,4,3
4254,1382096,1,8,1,4,0
4255,1382315,5,9,1,8,1
4256,1382376,5,4,8,7,8
4257,1382414,5,9,3,3,7
4258,1382527,4,7,1,2,1
4259,1382682,1,3,6,1,0
4260,1382706,5,8,5,0,4
4261,1382753,1,0,2,6,8
4262,1382798,1,9,10,2,3
4263,1382816,3,5,1,9,8
4264,1382817,1,7,10,7,8
4265,1382879,6,1,9,6,10
4266,1382925,3,6,0,8,2
4267,1383043,1,9,8,2,4
4268,1383085,1,5,4,7,2
4269,1383240,5,3,2,0,0
4270,1383273,4,8,4,1,4
4271,1383285,1,4,3,8,4
4272,1383308,3,6,5,1,4
4273,1383318,8,10,8,10,1
4274,1383435,6,3,10,10,8
4275,1383467,9,10,7,6,6
4276,1383506,6,6,7,7,9
4277,1383617,8,6,10,5,4
4278,1383735,5,1,1,4,8
4279,1383777,5,2,7,1,7
4280,1384003,3,8,7,9,6
4281,1384078,6,0,10,3,4
4282,1384210,5,8,3,6,10
4283,1384232,4,4,0,0,3
4284,1384270,3,1,8,0,6
4285,1384276,7,7,1,7,9
4286,1384297,7,4,0,3,10
4287,1384551,1,1,5,0,5
4288,1384574,5,9,10,3,2
4289,1385010,4,7,7,8,1
4290,1385187,1,1,5,5,3
4291,1385203,5,3,10,0,3
4292,1385228,3,5,4,1,4
4293,1385369,5,0,0,0,5
4294,1385454,8,5,2,1,8
4295,1385696,4,1,3,10,10
4296,1385809,5,8,2,0,8
4297,1385848,3,4,6,8,1
4298,1386062,5,2,0,7,0
4299,1386134,9,3,1,1,10
4300,1386281,9,6,4,1,9
4301,1386321,5,2,10,5,8
4302,1386376,5,8,7,7,9
4303,1386612,4,4,1,5,8
4304,1386725,6,3,1,6,5
4305,1386733,6,8,9,5,3
4306,1386798,5,1,9,3,4
4307,1386851,5,9,10,4,1
4308,1386916,1,4,6,7,7
4309,1386994,10,9,6,2,0
4310,1386998,9,8,7,6,7
4311,1387169,8,1,9,5,10
4312,1387244,1,1,9,5,10
4313,1387323,1,10,1,5,5
4314,1387370,4,10,2,0,1
4315,1387392,6,1,2,7,6
4316,1387433,3,5,5,1,4
4317,1387703,5,1,0,0,4
4318,1387731,4,8,3,10,3
4319,1387810,1,1,0,4,9
4320,1387929,4,9,4,3,0
4321,1387941,6,5,1,10,2
4322,1388134,6,0,8,7,6
4323,1388155,1,6,6,0,10
4324,1388214,6,10,3,1,9
4325,1388254,3,6,7,9,3
4326,1388267,1,7,6,8,8
4327,1388675,5,7,0,0,3
4328,1388839,1,3,6,0,7
4329,1388913,3,4,0,3,1
4330,1389101,3,7,6,4,0
4331,1389353,5,1,7,0,2
4332,1389459,5,10,7,10,7
4333,1389697,5,10,8,7,6
4334,1389774,4,8,9,7,4
4335,1390070,1,2,2,1,3
4336,1390118,6,3,1,7,6
4337,1390243,10,1,3,8,2
4338,1390266,5,8,0,1,6
4339,1390377,1,1,0,9,9
4340,1390667,1,3,9,0,10
4341,1390853,1,9,2,10,4
4342,1390897,5,4,9,7,0
4343,1390956,5,3,10,6,10
4344,1390972,4,10,3,7,6
4345,1391014,7,6,9,5,5
4346,1391099,5,0,4,2,8
4347,1391119,1,8,6,8,0
4348,1391156,5,1,9,7,9
4349,1391202,3,8,5,7,8
4350,1391286,1,7,8,0,7
4351,1391344,4,1,9,5,8
4352,1391376,5,2,10,6,5
4353,1391439,6,10,1,3,1
4354,1391619,1,8,6,4,3
4355,1391696,1,2,0,10,7
4356,1391859,10,2,0,8,3
4357,1391886,6,3,8,10,2
4358,1391926,7,9,9,4,5
4359,1391957,1,6,3,1,2
4360,1392062,1,6,5,8,8
4361,1392067,5,5,6,7,5
4362,1392072,6,4,0,3,3
4363,1392260,8,10,5,2,2
4364,1392411,7,4,6,2,3
4365,1392558,7,5,10,6,1
4366,1392730,1,8,4,5,3
4367,1392744,5,7,1,2,8
4368,1392765,4,8,10,5,0
4369,1392816,5,2,7,6,1
4370,1392838,6,10,4,7,2
4371,1392933,6,6,1,8,3
4372,1393027,1,2,10,7,3
4373,1393092,5,7,7,1,1
4374,1393116,5,10,7,0,1
4375,1393315,1,1,6,2,4
4376,1393509,1,10,10,5,0
4377,1393550,4,5,5,5,6
4378,1393638,4,0,10,5,10
4379,1393728,5,10,2,2,4
4380,1393733,10,3,3,3,4
4381,1393748,5,1,1,0,3
4382,1393938,4,7,6,9,3
4383,1393966,5,10,8,9,5
4384,1394002,4,3,1,0,9
4385,1394092,6,6,4,7,2
4386,1394134,5,6,2,1,1
4387,1394193,4,9,1,3,2
4388,1394342,5,2,1,1,5
4389,1394714,4,3,10,8,8
4390,1394758,1,9,7,8,1
4391,1394810,5,2,1,10,0
4392,1394834,3,5,0,6,2
4393,1394840,8,10,10,4,7
4394,1394844,8,1,9,2,9
4395,1394845,5,5,5,4,2
4396,1394977,7,7,1,9,1
4397,1395073,1,7,2,8,9
4398,1395105,5,2,0,7,4
4399,1395325,1,4,5,5,4
4400,1395373,3,3,3,0,4
4401,1395538,9,6,10,0,7
4402,1395568,5,7,1,7,1
4403,1395630,6,2,3,1,4
4404,1395721,5,5,0,4,9
4405,1395767,5,8,2,10,3
4406,1396021,1,9,3,5,9
4407,1396118,1,7,3,2,8
4408,1396157,5,4,2,10,9
4409,1396175,7,7,2,4,4
4410,1396241,10,4,8,0,7
4411,1396306,3,1,1,7,7
4412,1396360,5,6,0,5,1
4413,1396482,5,5,3,9,1
4414,1396578,1,8,0,6,5
4415,1396618,1,10,2,8,4
4416,1396797,1,6,4,1,9
4417,1396880,6,10,9,1,1
4418,1396979,5,6,0,1,7
4419,1397042,5,2,8,1,3
4420,1397093,1,2,6,9,7
4421,1397283,5,1,5,6,2
4422,1397620,5,5,0,4,3
4423,1397660,9,7,3,6,4
4424,1397734,6,3,5,7,4
4425,1397892,9,8,3,9,6
4426,1398046,1,5,1,5,8
4427,1398051,1,0,1,9,5
4428,1398053,5,0,6,8,9
4429,1398088,6,10,2,0,2
4430,1398117,3,4,2,8,4
4431,1398453,1,6,8,8,3
4432,1398550,3,6,7,9,7
4433,1398565,5,3,10,10,6
4434,1398566,1,4,3,1,8
4435,1398595,6,2,0,1,5
4436,1398735,3,4,9,4,10
4437,1398812,7,10,0,8,3
4438,1398871,3,0,0,4,4
4439,1398927,5,2,6,3,0
4440,1398975,1,8,9,3,3
4441,1399292,5,7,9,7,4
4442,1399296,4,0,9,5,7
4443,1399308,5,1,4,6,6
4444,1399522,1,0,6,3,2
4445,1399583,3,5,5,5,10
4446,1399702,7,5,8,5,5
4447,1399787,4,4,3,6,7
4448,1399792,1,10,2,3,10
4449,1399810,1,8,0,0,7
4450,1399836,4,6,10,3,7
4451,1399956,6,6,3,8,4
4452,1399974,5,5,3,6,3
4453,1400136,4,5,6,10,10
4454,1400352,4,1,1,5,0
4455,1400382,5,3,1,5,10
4456,1400411,7,9,9,5,3
4457,1400519,1,10,3,10,0
4458,1400629,3,6,1,3,4
4459,1400640,10,8,5,2,8
4460,1400652,6,10,2,6,0
4461,1400683,1,8,5,5,5
4462,1400793,6,10,4,9,4
4463,1400842,3,1,10,0,2
4464,1400905,1,2,1,9,6
4465,1400937,3,10,5,2,5
4466,1401085,4,7,10,6,9
4467,1401176,10,6,5,0,6
4468,1401572,5,6,4,10,2
4469,1401737,5,0,10,1,10
4470,1401744,5,0,10,1,10
4471,1401837,6,4,9,8,2
4472,1401918,5,7,9,5,8
4473,1401947,1,6,6,0,4
4474,1402115,1,10,5,9,5
4475,1402314,3,0,9,7,2
4476,1402325,3,0,8,9,3
4477,1402532,1,1,7,7,3
4478,1402701,5,9,9,3,7
4479,1402740,10,6,2,6,5
4480,1402744,5,6,1,4,7
4481,1402818,6,0,10,9,8
4482,1402826,6,1,3,7,9
4483,1402982,4,1,0,8,6
4484,1402997,4,3,5,4,4
4485,1402998,4,5,10,6,3
4486,1403069,5,2,9,5,4
4487,1403265,6,7,9,7,4
4488,1403292,6,4,7,4,4
4489,1403339,10,9,1,10,10
4490,1403544,5,6,1,0,2
4491,1403608,6,2,8,0,3
4492,1403633,6,7,9,2,5
4493,1403893,5,6,9,10,7
4494,1404019,4,4,10,2,9
4495,1404232,4,2,6,8,4
4496,1404349,10,10,0,5,5
4497,1404391,5,0,9,7,2
4498,1404498,3,7,9,3,8
4499,1404686,6,0,7,0,8
4500,1404804,10,1,4,7,5
4501,1404816,8,6,0,7,0
4502,1404881,1,6,10,1,10
4503,1404904,5,9,9,0,10
4504,1404978,1,6,5,1,7
4505,1405093,5,7,5,8,5
4506,1405351,1,2,9,4,1
4507,1405365,6,1,6,4,4
4508,1405424,5,4,5,10,4
4509,1405475,6,4,8,4,9
4510,1405631,5,5,4,4,5
4511,1405676,5,5,9,8,6
4512,1405680,6,6,6,4,5
4513,1406044,1,6,10,0,10
4514,1406096,6,1,1,1,8
4515,1406169,7,0,9,9,2
4516,1406429,5,8,0,4,4
4517,1406484,10,4,6,6,2
4518,1406709,6,7,2,8,3
4519,1406992,9,6,8,7,10
4520,1407111,3,2,8,0,8
4521,1407148,5,5,5,2,9
4522,1407206,5,1,9,7,5
4523,1407361,8,10,0,10,6
4524,1407455,5,1,10,3,9
4525,1407462,6,9,4,10,2
4526,1407592,1,3,6,7,7
4527,1407745,5,8,2,7,8
4528,1407831,6,0,0,9,6
4529,1407951,1,8,1,2,0
4530,1407965,5,9,5,7,2
4531,1408016,5,6,6,2,8
4532,1408034,9,4,6,5,10
4533,1408122,1,10,9,6,3
4534,1408192,10,6,2,2,1
4535,1408407,1,5,2,7,10
4536,1408433,5,3,9,10,1
4537,1408450,1,2,3,5,0
4538,1408496,1,2,8,2,8
4539,1408556,5,8,3,0,0
4540,1408589,1,4,0,9,3
4541,1408930,4,2,8,7,5
4542,1409071,9,1,9,0,7
4543,1409428,5,4,3,9,5
4544,1409595,4,4,5,7,5
4545,1409646,5,2,2,4,8
4546,1409663,5,7,7,8,7
4547,1409736,9,5,10,6,3
4548,1409954,3,6,0,8,4
4549,1409956,5,4,5,0,4
4550,1410006,1,8,0,10,2
4551,1410208,1,6,8,7,7
4552,1410256,6,10,5,4,2
4553,1410316,4,8,4,6,5
4554,1410414,10,6,1,7,5
4555,1410549,5,9,4,0,9
4556,1410564,1,2,0,5,6
4557,1411174,5,5,7,2,1
4558,1411179,4,4,7,2,10
4559,1411212,1,4,9,4,8
4560,1411224,4,0,6,6,8
4561,1411226,5,9,6,7,1
4562,1411250,5,8,6,1,5
4563,1411256,1,5,8,4,4
4564,1411363,4,4,7,4,2
4565,1411421,1,9,3,5,7
4566,1411690,4,1,8,0,1
4567,1411712,1,2,10,2,6
4568,1411846,1,0,5,3,7
4569,1411929,6,6,5,7,2
4570,1411936,5,4,8,9,7
4571,1411959,6,5,3,7,5
4572,1412004,6,7,6,3,6
4573,1412254,6,9,8,1,7
4574,1412283,5,4,3,2,9
4575,1412514,8,3,9,5,10
4576,1412539,7,0,8,1,4
4577,1412641,6,6,5,10,8
4578,1412791,1,5,10,0,4
4579,1412801,5,3,9,10,1
4580,1412948,4,3,5,4,5
4581,1412979,1,10,8,9,2
4582,1412990,1,9,10,9,5
4583,1413001,1,4,1,7,0
4584,1413169,5,5,9,1,6
4585,1413253,3,9,9,4,6
4586,1413315,5,9,4,1,7
4587,1413555,4,9,2,5,4
4588,1413649,5,8,4,0,6
4589,1413671,5,0,8,0,10
4590,1413694,9,4,0,2,6
4591,1413940,9,9,1,6,6
4592,1413945,5,8,9,10,1
4593,1414108,1,1,4,4,1
4594,1414186,1,8,9,8,3
4595,1414262,5,1,1,10,7
4596,1414343,1,9,3,3,5
4597,1414387,5,2,2,3,6
4598,1414485,1,5,4,3,9
4599,1414486,3,7,0,4,3
4600,1414647,1,5,3,9,5
4601,1414663,8,3,9,5,4
4602,1414713,1,9,9,6,4
4603,1414754,4,6,7,7,0
4604,1414763,1,5,4,5,8
4605,1414804,5,8,10,4,5
4606,1414819,3,10,0,0,5
4607,1414916,1,7,2,0,9
4608,1414962,1,5,8,3,10
4609,1414977,8,9,9,8,7
4610,1415027,8,2,9,5,10
4611,1415119,3,7,7,0,8
4612,1415261,6,9,3,2,5
4613,1415365,5,0,3,0,7
4614,1415375,1,10,1,3,6
4615,1415500,1,5,5,3,6
4616,1415589,10,1,6,2,8
4617,1415679,4,7,6,5,10
4618,1415720,1,10,1,1,8
4619,1415776,5,9,3,2,6
4620,1415785,1,2,8,1,8
4621,1415827,5,2,0,2,3
4622,1415865,3,6,10,3,3
4623,1416014,5,2,3,2,9
4624,1416024,5,2,6,4,0
4625,1416039,10,2,0,5,6
4626,1416088,1,5,3,1,3
4627,1416120,1,5,2,0,6
4628,1416220,9,2,9,9,3
4629,1416301,6,7,5,6,4
4630,1416329,4,7,4,8,3
4631,1416446,1,1,4,9,4
4632,1416532,5,10,3,0,6
4633,1416580,1,4,0,9,3
4634,1416866,4,0,6,10,5
4635,1416910,6,2,1,2,1
4636,1417085,1,1,10,0,7
4637,1417315,10,5,3,10,5
4638,1417318,4,8,1,5,10
4639,1417485,7,2,6,10,2
4640,1417506,5,0,9,5,4
4641,1417520,6,3,6,7,1
4642,1417610,5,2,4,4,1
4643,1417681,4,10,0,0,1
4644,1417730,1,1,10,9,0
4645,1417790,3,7,0,5,4
4646,1417822,6,8,5,10,9
4647,1417829,1,4,3,10,9
4648,1417931,5,7,5,3,8
4649,1417965,4,4,10,8,7
4650,1418047,5,9,0,7,0
4651,1418051,1,6,7,7,8
4652,1418062,5,4,5,5,8
4653,1418068,5,7,7,9,10
4654,1418069,5,1,3,7,5
4655,1418093,5,4,8,0,1
4656,1418139,3,9,9,1,8
4657,1418146,5,7,4,2,2
4658,1418196,6,6,7,6,5
4659,1418270,5,2,0,7,6
4660,1418333,8,8,1,10,6
4661,1418497,1,2,4,3,10
4662,1418503,8,2,3,5,5
4663,1418509,1,10,8,1,6
4664,1418547,5,2,0,8,3
4665,1418578,4,3,1,9,8
4666,1418640,3,2,9,8,0
4667,1418703,1,3,10,8,4
4668,1418779,5,0,9,1,0
4669,1418812,6,6,0,9,5
4670,1418894,5,10,10,1,9
4671,1418960,5,3,9,10,1
4672,1419180,5,6,0,5,0
4673,1419243,5,7,0,5,1
4674,1419452,3,6,10,7,0
4675,1419479,5,9,9,1,5
4676,1419855,10,8,1,3,2
4677,1419862,1,3,9,4,5
4678,1419863,5,3,9,4,0
4679,1419892,1,4,6,7,0
4680,1420191,5,0,10,0,5
4681,1420309,9,8,2,10,10
4682,1420313,5,10,4,0,5
4683,1420359,1,8,9,5,4
4684,1420366,5,9,0,9,0
4685,1420430,9,10,9,6,2
4686,1420453,1,9,1,5,2
4687,1420631,5,0,7,3,6
4688,1420845,6,2,2,1,7
4689,1420902,1,6,4,1,3
4690,1420971,8,10,8,3,6
4691,1421028,7,0,6,0,4
4692,1421134,5,7,8,3,2
4693,1421172,5,8,10,2,0
4694,1421182,1,10,0,7,3
4695,1421281,1,3,7,0,2
4696,1421310,5,6,0,7,7
4697,1421313,5,6,3,7,10
4698,1421500,5,4,1,3,0
4699,1421577,5,4,10,9,0
4700,1421731,5,7,4,4,8
4701,1422009,1,8,2,1,0
4702,1422051,10,5,9,4,4
4703,1422397,3,0,4,9,6
4704,1422448,5,10,2,1,3
4705,1422557,1,6,5,5,6
4706,1422604,5,8,4,2,6
4707,1422607,1,9,8,10,3
4708,1422648,5,1,9,2,0
4709,1422834,9,3,0,10,10
4710,1422948,10,4,9,10,10
4711,1423081,10,5,6,0,3
4712,1423137,1,10,9,6,7
4713,1423160,6,7,3,7,1
4714,1423405,4,7,1,10,4
4715,1423535,5,9,10,5,0
4716,1423551,5,10,0,8,5
4717,1423559,1,4,6,4,7
4718,1423649,5,0,9,5,0
4719,1423860,3,10,3,9,4
4720,1423903,1,3,5,5,9
4721,1424375,5,9,8,10,2
4722,1424472,5,4,10,4,9
4723,1424650,6,0,5,5,5
4724,1424844,6,10,10,10,0
4725,1424855,10,7,2,1,6
4726,1425035,9,6,4,7,1
4727,1425256,5,1,1,9,10
4728,1425344,6,8,1,3,3
4729,1425556,9,5,4,1,9
4730,1425641,4,10,2,0,5
4731,1425983,1,1,8,10,4
4732,1425986,5,1,3,4,6
4733,1425998,5,3,5,9,7
4734,1426042,9,0,9,10,0
4735,1426043,3,8,8,8,5
4736,1426112,6,2,4,7,8
4737,1426137,5,10,7,3,8
4738,1426268,1,8,3,6,7
4739,1426289,9,5,4,0,2
4740,1426348,5,0,3,4,0
4741,1426530,5,5,7,3,1
4742,1426553,1,8,7,4,2
4743,1426578,1,9,9,2,4
4744,1426673,4,4,6,7,8
4745,1426676,3,5,1,8,9
4746,1426777,4,5,8,3,3
4747,1426806,5,3,6,2,5
4748,1426849,5,6,4,6,9
4749,1426854,5,2,6,3,1
4750,1426924,5,3,10,5,1
4751,1426975,4,2,2,2,7
4752,1427107,6,0,0,9,2
4753,1427179,5,6,9,0,2
4754,1427242,6,5,0,4,3
4755,1427450,5,5,7,0,7
4756,1427592,5,1,1,4,10
4757,1427913,5,8,9,6,2
4758,1428184,4,7,5,4,0
4759,1428250,6,7,7,4,4
4760,1428255,1,7,10,1,8
4761,1428352,1,0,8,0,10
4762,1429064,1,4,3,6,0
4763,1429123,9,3,10,5,8
4764,1429202,4,7,6,2,6
4765,1429258,5,2,4,9,4
4766,1429261,8,4,3,6,9
4767,1429476,1,8,10,4,2
4768,1429557,4,4,0,10,9
4769,1429600,6,3,6,5,1
4770,1429651,5,0,8,10,2
4771,1429759,4,5,2,8,2
4772,1429920,3,10,0,4,7
4773,1429995,6,7,4,1,0
4774,1430094,4,7,5,0,3
4775,1430105,10,9,0,10,5
4776,1430152,3,3,8,4,1
4777,1430210,5,9,4,1,1
4778,1430394,6,10,9,8,5
4779,1430483,3,8,7,5,2
4780,1430597,1,5,0,6,5
4781,1430646,4,9,2,0,5
4782,1430709,5,9,8,4,7
4783,1430933,1,0,1,9,2
4784,1430941,5,7,2,1,8
4785,1431066,1,10,7,9,9
4786,1431107,1,9,9,2,5
4787,1431171,5,8,0,7,9
4788,1431180,7,2,10,7,3
4789,1431205,7,3,6,2,0
4790,1431219,1,7,8,2,6
4791,1431248,8,5,3,4,8
4792,1431390,1,9,2,5,8
4793,1431649,1,9,4,6,8
4794,1431832,3,8,4,10,3
4795,1431969,5,4,2,6,3
4796,1432030,4,6,4,9,8
4797,1432093,1,5,2,9,1
4798,1432123,1,8,8,6,7
4799,1432206,1,8,0,10,1
4800,1432307,4,1,0,9,7
4801,1432322,5,3,7,8,7
4802,1432415,4,2,9,0,7
4803,1432451,8,0,0,3,1
4804,1432503,4,2,6,10,5
4805,1432504,4,8,5,4,6
4806,1432507,4,4,2,10,8
4807,1432595,1,5,9,6,4
4808,1432800,5,4,6,4,6
4809,1432845,9,8,2,7,4
4810,1432928,5,3,8,5,3
4811,1432947,6,6,8,5,3
4812,1433119,1,0,5,1,3
4813,1433222,1,7,7,3,9
4814,1433265,1,10,2,6,8
4815,1433310,3,4,10,1,7
4816,1433331,6,9,3,0,0
4817,1433338,1,0,7,3,5
4818,1433361,4,6,4,7,1
4819,1433381,1,4,2,4,10
4820,1433433,1,8,4,2,0
4821,1433548,1,9,3,4,3
4822,1433566,3,9,0,4,5
4823,1433684,4,8,9,6,9
4824,1433821,1,4,9,2,10
4825,1433896,1,2,4,1,7
4826,1434088,1,5,10,2,8
4827,1434334,1,0,7,1,8
4828,1434670,8,2,9,1,10
4829,1434710,6,6,9,10,6
4830,1434920,5,3,3,8,10
4831,1435036,5,0,10,6,0
4832,1435053,5,6,5,5,2
4833,1435183,1,5,0,1,2
4834,1435254,1,0,2,1,3
4835,1435277,5,5,2,0,1
4836,1435296,1,9,5,7,4
4837,1435310,5,8,7,2,3
4838,1435315,6,9,7,0,1
4839,1435358,5,9,5,5,4
4840,1435382,1,6,1,10,8
4841,1435394,10,2,0,5,10
4842,1435503,1,2,5,1,6
4843,1435620,1,4,8,0,1
4844,1435621,5,2,5,8,2
4845,1435727,9,4,6,6,6
4846,1435848,3,4,6,10,9
4847,1435885,5,7,6,1,8
4848,1435960,6,5,9,9,1
4849,1436106,1,0,2,5,9
4850,1436248,5,5,10,10,3
4851,1436313,6,0,10,8,0
4852,1436553,7,4,7,1,1
4853,1436771,6,7,10,5,4
4854,1436809,8,0,8,10,9
4855,1436873,4,3,5,9,9
4856,1436908,10,2,3,3,0
4857,1436960,5,7,8,0,10
4858,1437073,3,5,9,4,10
4859,1437103,5,5,0,8,0
4860,1437402,8,1,0,2,1
4861,1437448,3,3,2,0,1
4862,1437487,7,0,6,4,8
4863,1437604,5,2,2,3,5
4864,1437623,1,5,5,6,10
4865,1437657,5,6,7,2,5
4866,1437752,1,9,0,4,1
4867,1437770,3,10,2,8,0
4868,1437783,5,1,1,4,8
4869,1437840,8,2,9,1,8
4870,1437845,6,5,10,3,10
4871,1437990,5,5,10,10,4
4872,1438126,4,5,7,4,8
4873,1438159,7,0,0,1,10
4874,1438409,3,8,3,7,7
4875,1438445,4,0,2,2,10
4876,1438572,9,2,10,2,3
4877,1438642,5,10,7,1,5
4878,1438863,1,7,6,2,0
4879,1439126,1,7,9,2,1
4880,1439140,10,4,7,2,7
4881,1439495,1,10,10,7,10
4882,1439519,4,1,1,10,0
4883,1439583,4,6,8,8,1
4884,1439610,1,7,6,2,2
4885,1439619,1,0,0,10,0
4886,1439649,8,2,1,3,2
4887,1439696,9,3,5,0,0
4888,1439714,5,1,2,1,6
4889,1439867,5,2,2,7,2
4890,1439962,5,5,7,4,10
4891,1440025,5,10,9,9,1
4892,1440035,5,3,6,8,10
4893,1440403,1,2,10,10,6
4894,1440427,6,0,7,2,0
4895,1440526,6,10,3,9,1
4896,1440573,1,8,9,6,3
4897,1440802,1,5,3,4,3
4898,1440970,6,5,4,8,3
4899,1441156,7,2,9,9,9
4900,1441287,1,8,4,6,2
4901,1441365,6,2,5,0,5
4902,1441452,9,7,10,3,7
4903,1441541,6,10,5,7,10
4904,1441625,6,6,5,1,4
4905,1441626,3,2,8,5,10
4906,1441837,5,2,4,3,6
4907,1442003,9,2,3,10,7
4908,1442039,4,7,7,4,1
4909,1442118,6,1,5,3,6
4910,1442271,10,7,8,0,2
4911,1442428,6,1,8,4,3
4912,1442562,5,1,7,9,4
4913,1442679,3,10,5,6,7
4914,1442818,5,2,6,6,7
4915,1443153,5,2,6,7,5
4916,1443160,1,0,0,1,6
4917,1443285,6,9,10,3,4
4918,1443413,1,2,1,10,2
4919,1443596,1,0,5,7,0
4920,1443764,4,10,2,5,2
4921,1443780,1,3,5,0,9
4922,1443793,5,6,2,10,2
4923,1443827,9,3,0,5,1
4924,1443908,5,2,8,4,9
4925,1443911,6,9,1,5,10
4926,1443931,5,4,1,9,8
4927,1443940,9,10,3,0,2
4928,1443964,1,9,3,3,5
4929,1443997,9,4,4,5,5
4930,1444052,3,6,3,8,2
4931,1444064,1,8,2,4,10
4932,1444109,6,8,3,7,6
4933,1444127,1,5,2,5,4
4934,1444134,1,9,1,5,7
4935,1444473,6,1,7,10,8
4936,1444553,4,2,4,4,8
4937,1444612,8,1,4,3,7
4938,1444835,1,2,6,8,6
4939,1444882,1,9,8,9,2
4940,1444940,4,0,10,2,0
4941,1445101,3,0,2,7,7
4942,1445119,3,5,7,1,10
4943,1445302,3,6,0,0,9
4944,1445375,1,1,9,2,8
4945,1445696,5,7,5,4,2
4946,1445854,7,2,6,2,8
4947,1445863,1,6,4,6,2
4948,1445892,4,6,0,4,3
4949,1445897,7,9,7,1,6
4950,1445916,5,1,7,3,0
4951,1445941,4,2,8,5,7
4952,1446012,5,8,8,8,3
4953,1446038,4,3,1,7,8
4954,1446082,1,10,9,2,10
4955,1446203,10,5,7,2,7
4956,1446621,5,8,9,4,7
4957,1446650,5,7,5,0,9
4958,1446653,3,7,10,7,9
4959,1446693,1,8,7,6,3
4960,1446727,3,6,9,5,4
4961,1446758,6,1,8,9,4
4962,1446762,4,7,3,7,5
4963,1446949,7,3,0,7,7
4964,1446970,1,10,5,6,1
4965,1447207,1,5,4,10,4
4966,1447237,1,1,4,2,10
4967,1447240,6,10,5,2,4
4968,1447306,3,10,6,8,5
4969,1447355,8,5,9,0,9
4970,1447373,9,3,1,6,10
4971,1447520,1,2,0,8,9
4972,1447685,4,4,4,10,6
4973,1447719,6,8,7,6,5
4974,1447734,4,9,0,10,0
4975,1447737,5,4,5,9,8
4976,1447827,8,1,5,5,8
4977,1448148,1,1,9,4,5
4978,1448176,1,1,9,9,3
4979,1448379,5,0,10,4,6
4980,1448427,5,5,0,10,5
4981,1448591,1,8,7,4,3
4982,1448620,4,3,5,6,6
4983,1448681,4,3,9,8,6
4984,1448688,8,4,5,2,8
4985,1448870,5,1,3,4,5
4986,1448901,1,3,9,7,1
4987,1448972,8,10,2,2,8
4988,1449086,4,8,7,9,9
4989,1449101,4,3,3,9,2
4990,1449119,5,2,1,7,8
