Age,Income,Expences,Gender,Company,Loan
59,2947000,1886080,F,Rank 1,Accepted
58,2327000,1466010,F,Rank 1,Accepted
46,2581000,1909940,F,Rank 1,Accepted
38,1935000,1238400,F,Rank 1,Accepted
53,3021000,2054280,F,Rank 1,Accepted
35,1555000,1181800,F,Rank 2,Accepted
54,2842000,2131500,F,Rank 1,Accepted
32,1328000,1009280,F,Rank 2,Accepted
43,2064000,1279680,F,Rank 1,Accepted
51,2830000,2009300,F,Rank 2,Accepted
41,1652000,1305080,F,Rank 1,Accepted
62,2189000,1335290,F,Rank 1,Accepted
37,1588000,1254520,F,Rank 3,Accepted
50,2773000,1885640,F,Rank 2,Accepted
27,705000,592200,F,Rank 3,Accepted
55,2718000,1902600,F,Rank 1,Accepted
35,1546000,1174960,F,Rank 2,Accepted
55,2992000,1974720,F,Rank 2,Accepted
61,2284000,1393240,F,Rank 1,Accepted
44,2276000,1593200,F,Rank 2,Accepted
37,1493000,1179470,F,Rank 2,Accepted
41,1648000,1252480,F,Rank 1,Accepted
42,1724000,1361960,F,Rank 1,Accepted
56,2820000,1720200,F,Rank 2,Accepted
58,2373000,1494990,F,Rank 1,Accepted
50,2964000,2104440,F,Rank 3,Accepted
54,2993000,1885590,F,Rank 1,Accepted
51,3111000,1959930,F,Rank 1,Accepted
32,1389000,1097310,F,Rank 1,Accepted
58,2795000,1984450,F,Rank 1,Accepted
28,809000,655290,F,Rank 2,Accepted
34,1449000,1115730,F,Rank 3,Accepted
54,3157000,1988910,F,Rank 2,Accepted
52,3164000,2024960,F,Rank 1,Accepted
40,1831000,1263390,F,Rank 3,Accepted
30,810000,656100,F,Rank 2,Accepted
42,1744000,1377760,F,Rank 1,Accepted
44,2559000,1637760,F,Rank 1,Accepted
62,1676000,1290520,F,Rank 3,Accepted
28,783000,642060,F,Rank 2,Accepted
32,1595000,1260050,F,Rank 2,Accepted
58,2926000,1872640,F,Rank 1,Accepted
49,2431000,1604460,F,Rank 2,Accepted
49,2213000,1549100,F,Rank 1,Accepted
40,1721000,1342380,F,Rank 1,Accepted
26,990000,821700,F,Rank 2,Accepted
41,2027000,1499980,F,Rank 1,Accepted
36,1457000,1136460,F,Rank 2,Accepted
35,1426000,1098020,F,Rank 1,Accepted
56,3117000,2275410,F,Rank 1,Accepted
40,1824000,1368000,F,Rank 1,Accepted
28,940000,770800,F,Rank 1,Accepted
48,2627000,1812630,F,Rank 1,Accepted
60,2757000,1681770,F,Rank 1,Accepted
48,2557000,1764330,F,Rank 3,Accepted
35,1220000,951600,F,Rank 2,Accepted
26,897000,762450,F,Rank 2,Accepted
44,2675000,1899250,F,Rank 1,Accepted
56,2770000,2049800,F,Rank 1,Accepted
54,2825000,1892750,F,Rank 3,Accepted
62,2058000,1317120,F,Rank 3,Accepted
27,755000,619100,F,Rank 2,Accepted
59,2590000,1813000,F,Rank 1,Accepted
51,2815000,2054950,F,Rank 1,Accepted
58,2489000,1792080,F,Rank 1,Accepted
50,2852000,1796760,F,Rank 1,Accepted
35,1231000,960180,F,Rank 2,Accepted
25,635000,539750,F,Rank 3,Accepted
40,1966000,1199260,F,Rank 1,Accepted
58,2498000,1598720,F,Rank 2,Accepted
31,895000,742850,F,Rank 3,Accepted
56,3041000,1885420,F,Rank 1,Accepted
37,1310000,1008700,F,Rank 1,Accepted
58,2332000,1725680,F,Rank 3,Accepted
33,1426000,1083760,F,Rank 1,Accepted
35,1125000,877500,F,Rank 2,Accepted
60,2909000,2152660,F,Rank 1,Accepted
43,1894000,1231100,F,Rank 1,Accepted
61,2740000,1945400,F,Rank 2,Accepted
31,1029000,854070,F,Rank 2,Accepted
57,2232000,1674000,F,Rank 1,Accepted
25,589000,488870,F,Rank 2,Accepted
59,2225000,1490750,F,Rank 1,Accepted
57,2902000,2118460,F,Rank 1,Accepted
36,1554000,1227660,F,Rank 1,Accepted
46,2551000,1887740,F,Rank 3,Accepted
61,2879000,1957720,F,Rank 1,Accepted
30,883000,741720,F,Rank 2,Accepted
41,2038000,1467360,F,Rank 1,Accepted
41,1903000,1313070,F,Rank 1,Accepted
43,2104000,1556960,F,Rank 1,Accepted
57,2510000,1706800,F,Rank 1,Accepted
30,1047000,879480,F,Rank 1,Accepted
41,1625000,1267500,F,Rank 1,Accepted
27,816000,677280,F,Rank 2,Accepted
55,3076000,1999400,F,Rank 1,Accepted
51,3113000,2116840,F,Rank 3,Accepted
48,2643000,1612230,F,Rank 1,Accepted
50,2708000,2031000,F,Rank 3,Accepted
57,2794000,1844040,F,Rank 1,Accepted
37,1381000,1049560,F,Rank 2,Accepted
40,2139000,1433130,F,Rank 1,Accepted
40,1802000,1297440,F,Rank 1,Accepted
50,2798000,1706780,F,Rank 2,Accepted
45,2284000,1530280,F,Rank 1,Accepted
41,1796000,1364960,F,Rank 2,Accepted
59,2951000,1918150,F,Rank 1,Accepted
57,2617000,1805730,F,Rank 2,Accepted
37,1487000,1144990,F,Rank 2,Accepted
36,1170000,924300,F,Rank 2,Accepted
56,2895000,1765950,F,Rank 1,Accepted
50,3143000,2011520,F,Rank 3,Accepted
40,1715000,1337700,F,Rank 1,Accepted
45,2249000,1641770,F,Rank 1,Accepted
36,1297000,998690,F,Rank 1,Accepted
58,2649000,1827810,F,Rank 1,Accepted
47,2581000,1600220,F,Rank 1,Accepted
55,2814000,2082360,F,Rank 2,Accepted
45,2525000,1641250,F,Rank 1,Accepted
40,1741000,1357980,F,Rank 1,Accepted
26,890000,756500,F,Rank 3,Accepted
62,1972000,1439560,F,Rank 1,Accepted
32,1235000,963300,F,Rank 2,Accepted
47,2548000,1783600,F,Rank 2,Accepted
49,2316000,1551720,F,Rank 1,Accepted
28,1088000,913920,F,Rank 2,Accepted
39,2026000,1357420,F,Rank 1,Accepted
56,3111000,1991040,F,Rank 1,Accepted
46,2485000,1565550,F,Rank 1,Accepted
47,2543000,1551230,F,Rank 1,Accepted
37,1286000,1015940,F,Rank 2,Accepted
62,1682000,1278320,F,Rank 1,Accepted
43,2192000,1600160,F,Rank 1,Accepted
25,621000,509220,F,Rank 2,Accepted
27,1017000,864450,F,Rank 2,Accepted
28,1051000,861820,F,Rank 1,Accepted
58,2376000,1520640,F,Rank 2,Accepted
44,2412000,1664280,F,Rank 1,Accepted
53,2876000,1955680,F,Rank 3,Accepted
39,1751000,1330760,F,Rank 1,Accepted
40,2132000,1385800,F,Rank 1,Accepted
46,2511000,1757700,F,Rank 1,Accepted
48,2438000,1609080,F,Rank 1,Accepted
53,2840000,1874400,F,Rank 1,Accepted
35,1369000,1054130,F,Rank 3,Accepted
41,1748000,1345960,F,Rank 1,Accepted
55,2845000,1877700,F,Rank 1,Accepted
51,3091000,2009150,F,Rank 1,Accepted
43,1620000,1279800,F,Rank 1,Accepted
61,2791000,2065340,F,Rank 1,Accepted
27,885000,752250,F,Rank 2,Accepted
56,3040000,1915200,F,Rank 1,Accepted
56,2936000,1849680,F,Rank 1,Accepted
57,2774000,1803100,F,Rank 1,Accepted
50,2980000,1996600,F,Rank 2,Accepted
50,2963000,1955580,F,Rank 1,Accepted
59,2851000,1938680,F,Rank 1,Accepted
53,3126000,2094420,F,Rank 3,Accepted
31,708000,594720,F,Rank 2,Accepted
50,3006000,1893780,F,Rank 1,Accepted
45,2438000,1584700,F,Rank 1,Accepted
62,2160000,1339200,F,Rank 1,Accepted
31,1092000,906360,F,Rank 2,Accepted
39,1854000,1130940,F,Rank 2,Accepted
31,969000,784890,F,Rank 2,Accepted
58,2886000,2077920,F,Rank 3,Accepted
52,2917000,1896050,F,Rank 1,Accepted
39,1952000,1327360,F,Rank 3,Accepted
51,2884000,1903440,F,Rank 3,Accepted
37,1266000,974820,F,Rank 2,Accepted
35,1266000,974820,F,Rank 1,Accepted
55,2782000,1697020,F,Rank 2,Accepted
57,2379000,1522560,F,Rank 1,Accepted
61,2759000,1958890,F,Rank 1,Accepted
59,2532000,1696440,F,Rank 1,Accepted
28,925000,786250,F,Rank 1,Accepted
42,1907000,1277690,F,Rank 1,Accepted
60,2552000,1786400,F,Rank 1,Accepted
52,3013000,2139230,F,Rank 1,Accepted
41,1707000,1348530,F,Rank 1,Accepted
56,2937000,1820940,F,Rank 1,Accepted
43,2103000,1430040,F,Rank 2,Accepted
26,948000,767880,F,Rank 2,Accepted
38,1986000,1290900,F,Rank 1,Accepted
31,910000,737100,F,Rank 2,Accepted
55,3126000,1938120,F,Rank 1,Accepted
31,844000,700520,F,Rank 3,Accepted
62,1753000,1367340,F,Rank 1,Accepted
58,2473000,1607450,F,Rank 1,Accepted
25,648000,524880,F,Rank 2,Accepted
54,2776000,1970960,F,Rank 2,Accepted
56,2720000,1849600,F,Rank 1,Accepted
61,2990000,2093000,F,Rank 2,Accepted
57,2281000,1687940,F,Rank 1,Accepted
26,748000,605880,F,Rank 2,Accepted
57,2468000,1702920,F,Rank 1,Accepted
53,2856000,1827840,F,Rank 1,Accepted
60,2466000,1701540,F,Rank 1,Accepted
41,1648000,1252480,F,Rank 1,Accepted
35,1599000,1263210,F,Rank 1,Accepted
49,2692000,1830560,F,Rank 2,Accepted
29,803000,658460,F,Rank 2,Accepted
54,3176000,2064400,F,Rank 1,Accepted
47,2293000,1628030,F,Rank 1,Accepted
41,1734000,1352520,F,Rank 2,Accepted
45,2495000,1596800,F,Rank 1,Accepted
26,1095000,930750,F,Rank 2,Accepted
50,2959000,2012120,F,Rank 2,Accepted
38,1873000,1404750,F,Rank 2,Accepted
33,1538000,1184260,F,Rank 1,Accepted
44,2275000,1660750,F,Rank 1,Accepted
36,1551000,1178760,F,Rank 1,Accepted
29,895000,751800,F,Rank 2,Accepted
54,2929000,1786690,F,Rank 1,Accepted
36,1533000,1180410,F,Rank 1,Accepted
58,2446000,1492060,F,Rank 2,Accepted
34,1322000,1044380,F,Rank 2,Accepted
59,2517000,1686390,F,Rank 1,Accepted
33,1240000,967200,F,Rank 2,Accepted
60,2353000,1482390,F,Rank 2,Accepted
35,1186000,936940,F,Rank 2,Accepted
44,2563000,1922250,F,Rank 3,Accepted
41,2193000,1578960,F,Rank 1,Accepted
44,2497000,1797840,F,Rank 1,Accepted
49,2497000,1822810,F,Rank 2,Accepted
47,2634000,1738440,F,Rank 1,Accepted
54,3103000,2203130,F,Rank 1,Accepted
50,2782000,1836120,F,Rank 1,Accepted
59,2628000,1865880,F,Rank 1,Accepted
60,2828000,2007880,F,Rank 3,Accepted
40,1695000,1322100,F,Rank 3,Accepted
53,2713000,1709190,F,Rank 2,Accepted
40,2148000,1374720,F,Rank 3,Accepted
56,3055000,2169050,F,Rank 2,Accepted
55,3066000,2268840,F,Rank 2,Accepted
34,1322000,1044380,F,Rank 2,Accepted
44,2678000,1713920,F,Rank 1,Accepted
25,622000,528700,F,Rank 2,Accepted
43,2053000,1272860,F,Rank 3,Accepted
43,1634000,1290860,F,Rank 1,Accepted
41,2089000,1483190,F,Rank 1,Accepted
62,1858000,1337760,F,Rank 1,Accepted
50,2895000,1765950,F,Rank 1,Accepted
47,2209000,1612570,F,Rank 1,Accepted
60,2644000,1639280,F,Rank 3,Accepted
47,2324000,1580320,F,Rank 1,Accepted
31,870000,722100,F,Rank 2,Accepted
56,2998000,2218520,F,Rank 1,Accepted
43,1818000,1345320,F,Rank 1,Accepted
62,2193000,1425450,F,Rank 3,Accepted
46,2363000,1535950,F,Rank 1,Accepted
58,2712000,1654320,F,Rank 2,Accepted
59,2670000,1975800,F,Rank 2,Accepted
29,1078000,883960,F,Rank 2,Accepted
29,725000,601750,F,Rank 3,Accepted
62,1747000,1380130,F,Rank 2,Accepted
49,2237000,1677750,F,Rank 2,Accepted
25,365000,306600,F,Rank 2,Accepted
54,2744000,1701280,F,Rank 1,Accepted
38,1733000,1317080,F,Rank 1,Accepted
48,2281000,1573890,F,Rank 1,Accepted
45,2303000,1612100,F,Rank 3,Accepted
42,2092000,1569000,F,Rank 2,Accepted
60,2328000,1722720,F,Rank 3,Accepted
41,1604000,1251120,F,Rank 2,Accepted
38,2121000,1357440,F,Rank 2,Accepted
54,3008000,2256000,F,Rank 1,Accepted
59,2891000,1936970,F,Rank 2,Accepted
29,886000,744240,F,Rank 2,Accepted
43,1896000,1403040,F,Rank 1,Accepted
39,2118000,1376700,F,Rank 1,Accepted
34,1134000,873180,F,Rank 2,Accepted
60,2357000,1484910,F,Rank 2,Accepted
45,2668000,2001000,F,Rank 1,Accepted
51,3126000,2281980,F,Rank 1,Accepted
55,3116000,2025400,F,Rank 1,Accepted
31,942000,772440,F,Rank 2,Accepted
41,1718000,1357220,F,Rank 2,Accepted
53,3140000,2292200,F,Rank 2,Accepted
58,2924000,1988320,F,Rank 3,Accepted
38,2101000,1470700,F,Rank 1,Accepted
36,1237000,977230,F,Rank 2,Accepted
61,2505000,1653300,F,Rank 1,Accepted
60,2346000,1736040,F,Rank 2,Accepted
38,2181000,1592130,F,Rank 2,Accepted
35,1439000,1108030,F,Rank 2,Accepted
36,1497000,1182630,F,Rank 2,Accepted
26,1070000,888100,F,Rank 2,Accepted
47,2430000,1676700,F,Rank 3,Accepted
56,3163000,2024320,F,Rank 1,Accepted
52,3060000,2050200,F,Rank 1,Accepted
49,2646000,1958040,F,Rank 2,Accepted
37,1202000,937560,F,Rank 2,Accepted
39,2105000,1536650,F,Rank 3,Accepted
59,2547000,1579140,F,Rank 2,Accepted
56,2896000,1824480,F,Rank 1,Accepted
50,2840000,1732400,F,Rank 1,Accepted
45,2566000,1590920,F,Rank 1,Accepted
40,2110000,1329300,F,Rank 2,Accepted
41,1779000,1387620,F,Rank 1,Accepted
43,1631000,1288490,F,Rank 1,Accepted
55,2988000,2151360,F,Rank 1,Accepted
37,1314000,1038060,F,Rank 2,Accepted
37,1443000,1111110,F,Rank 2,Accepted
25,396000,336600,F,Rank 2,Accepted
57,2701000,1728640,F,Rank 1,Accepted
34,1478000,1123280,F,Rank 2,Accepted
42,1822000,1366500,F,Rank 1,Accepted
35,1350000,1026000,F,Rank 3,Accepted
47,2635000,1739100,F,Rank 1,Accepted
53,2990000,2182700,F,Rank 1,Accepted
57,2656000,1673280,F,Rank 1,Accepted
47,2269000,1474850,F,Rank 2,Accepted
61,2706000,1677720,F,Rank 1,Accepted
57,2570000,1773300,F,Rank 1,Accepted
30,863000,716290,F,Rank 2,Accepted
62,1621000,1280590,F,Rank 1,Accepted
29,985000,827400,F,Rank 2,Accepted
33,1196000,932880,F,Rank 2,Accepted
33,1119000,872820,F,Rank 2,Accepted
51,3099000,2169300,F,Rank 2,Accepted
58,2701000,1836680,F,Rank 2,Accepted
56,2990000,1823900,F,Rank 3,Accepted
38,2082000,1561500,F,Rank 1,Accepted
27,919000,771960,F,Rank 2,Accepted
48,2318000,1668960,F,Rank 1,Accepted
36,1599000,1231230,F,Rank 1,Accepted
38,1962000,1275300,F,Rank 1,Accepted
33,1364000,1036640,F,Rank 2,Accepted
48,2622000,1835400,F,Rank 1,Accepted
61,2397000,1510110,F,Rank 1,Accepted
61,2868000,1749480,F,Rank 2,Accepted
38,1963000,1236690,F,Rank 1,Accepted
49,2606000,1824200,F,Rank 1,Accepted
38,2018000,1432780,F,Rank 1,Accepted
56,2748000,1923600,F,Rank 1,Accepted
46,2363000,1677730,F,Rank 2,Accepted
45,2681000,1930320,F,Rank 3,Accepted
51,2761000,1905090,F,Rank 3,Accepted
46,2402000,1801500,F,Rank 2,Accepted
34,1472000,1162880,F,Rank 2,Accepted
32,1421000,1094170,F,Rank 2,Accepted
38,1771000,1363670,F,Rank 3,Accepted
39,2004000,1262520,F,Rank 1,Accepted
34,1365000,1051050,F,Rank 2,Accepted
41,1810000,1176500,F,Rank 2,Accepted
59,2361000,1676310,F,Rank 2,Accepted
35,1505000,1143800,F,Rank 1,Accepted
45,2654000,1937420,F,Rank 1,Accepted
45,2388000,1456680,F,Rank 1,Accepted
28,932000,754920,F,Rank 2,Accepted
31,1048000,848880,F,Rank 2,Accepted
54,3009000,1985940,F,Rank 2,Accepted
62,1641000,1263570,F,Rank 1,Accepted
42,1867000,1250890,F,Rank 3,Accepted
48,2666000,1839540,F,Rank 1,Accepted
40,2100000,1449000,F,Rank 3,Accepted
25,670000,562800,F,Rank 2,Accepted
43,2134000,1536480,F,Rank 3,Accepted
38,2150000,1591000,F,Rank 1,Accepted
45,2259000,1377990,F,Rank 1,Accepted
56,3074000,1998100,F,Rank 1,Accepted
32,1302000,1002540,F,Rank 2,Accepted
25,431000,357730,F,Rank 2,Accepted
32,1588000,1254520,F,Rank 1,Accepted
45,2381000,1690510,F,Rank 2,Accepted
43,2135000,1387750,F,Rank 2,Accepted
31,972000,826200,F,Rank 2,Accepted
43,2095000,1403650,F,Rank 1,Accepted
55,3072000,2058240,F,Rank 2,Accepted
32,1485000,1143450,F,Rank 2,Accepted
50,2900000,1856000,F,Rank 3,Accepted
56,3166000,2374500,F,Rank 1,Accepted
62,2017000,1331220,F,Rank 2,Accepted
45,2412000,1736640,F,Rank 1,Accepted
33,1345000,1022200,F,Rank 2,Accepted
47,2637000,1740420,F,Rank 2,Accepted
25,340000,289000,F,Rank 2,Accepted
49,2582000,1729940,F,Rank 1,Accepted
25,533000,453050,F,Rank 2,Accepted
53,3151000,2111170,F,Rank 1,Accepted
62,2143000,1435810,F,Rank 2,Accepted
37,1290000,1019100,F,Rank 2,Accepted
38,2051000,1394680,F,Rank 1,Accepted
39,2112000,1288320,F,Rank 1,Accepted
37,1466000,1158140,F,Rank 2,Accepted
57,2328000,1629600,F,Rank 1,Accepted
53,2915000,1894750,F,Rank 1,Accepted
38,1748000,1345960,F,Rank 3,Accepted
45,2403000,1537920,F,Rank 1,Accepted
32,1420000,1107600,F,Rank 3,Accepted
59,2849000,1880340,F,Rank 2,Accepted
31,930000,753300,F,Rank 3,Accepted
62,1768000,1379040,F,Rank 1,Accepted
44,2512000,1733280,F,Rank 2,Accepted
51,2780000,1723600,F,Rank 2,Accepted
51,2974000,2200760,F,Rank 2,Accepted
48,2330000,1584400,F,Rank 1,Accepted
45,2476000,1832240,F,Rank 1,Accepted
55,3172000,2347280,F,Rank 1,Accepted
28,973000,817320,F,Rank 2,Accepted
36,1391000,1057160,F,Rank 2,Accepted
49,2512000,1858880,F,Rank 2,Accepted
29,983000,796230,F,Rank 2,Accepted
30,939000,788760,F,Rank 2,Accepted
54,3083000,2219760,F,Rank 3,Accepted
32,1119000,872820,F,Rank 2,Accepted
45,2436000,1607760,F,Rank 1,Accepted
55,2961000,1806210,F,Rank 2,Accepted
27,832000,690560,F,Rank 2,Accepted
27,799000,655180,F,Rank 2,Accepted
59,2771000,1939700,F,Rank 1,Accepted
25,681000,551610,F,Rank 2,Accepted
44,2302000,1496300,F,Rank 1,Accepted
57,2408000,1468880,F,Rank 1,Accepted
32,1483000,1127080,F,Rank 2,Accepted
52,2910000,2124300,F,Rank 1,Accepted
60,2731000,1993630,F,Rank 1,Accepted
37,1280000,998400,F,Rank 2,Accepted
25,304000,246240,F,Rank 2,Accepted
26,1090000,893800,F,Rank 2,Accepted
28,869000,712580,F,Rank 3,Accepted
30,1098000,900360,F,Rank 2,Accepted
43,2064000,1548000,F,Rank 1,Accepted
38,1952000,1307840,F,Rank 1,Accepted
36,1370000,1068600,F,Rank 2,Accepted
32,1160000,893200,F,Rank 2,Accepted
59,2517000,1761900,F,Rank 2,Accepted
37,1492000,1163760,F,Rank 2,Accepted
29,1004000,823280,F,Rank 2,Accepted
29,845000,684450,F,Rank 3,Accepted
53,2975000,1844500,F,Rank 1,Accepted
33,1177000,918060,F,Rank 2,Accepted
57,2576000,1648640,F,Rank 1,Accepted
37,1390000,1056400,F,Rank 2,Accepted
61,2476000,1832240,F,Rank 2,Accepted
42,2181000,1395840,F,Rank 1,Accepted
48,2552000,1658800,F,Rank 1,Accepted
59,2228000,1515040,F,Rank 1,Accepted
55,2777000,1860590,F,Rank 1,Accepted
62,1809000,1230120,F,Rank 3,Accepted
25,330000,277200,F,Rank 2,Accepted
50,2755000,1735650,F,Rank 1,Accepted
27,1031000,866040,F,Rank 2,Accepted
54,2879000,2159250,F,Rank 1,Accepted
45,2577000,1778130,F,Rank 2,Accepted
47,2358000,1744920,F,Rank 1,Accepted
38,1872000,1404000,F,Rank 2,Accepted
45,2437000,1827750,F,Rank 1,Accepted
55,3021000,1903230,F,Rank 3,Accepted
29,889000,746760,F,Rank 2,Accepted
54,3046000,2101740,F,Rank 1,Accepted
29,927000,769410,F,Rank 2,Accepted
43,1728000,1365120,F,Rank 1,Accepted
52,3190000,2233000,F,Rank 1,Accepted
26,825000,693000,F,Rank 3,Accepted
52,2844000,1763280,F,Rank 3,Accepted
35,1372000,1056440,F,Rank 2,Accepted
56,2959000,1982530,F,Rank 1,Accepted
48,2312000,1687760,F,Rank 2,Accepted
34,1234000,950180,F,Rank 2,Accepted
52,3117000,2244240,F,Rank 1,Accepted
34,1252000,951520,F,Rank 2,Accepted
40,2006000,1303900,F,Rank 2,Accepted
61,2457000,1547910,F,Rank 2,Accepted
54,2895000,1939650,F,Rank 1,Accepted
33,1365000,1078350,F,Rank 2,Accepted
27,1022000,858480,F,Rank 3,Accepted
51,2823000,1806720,F,Rank 1,Accepted
54,2953000,1830860,F,Rank 1,Accepted
40,1919000,1362490,F,Rank 1,Accepted
33,1464000,1156560,F,Rank 2,Accepted
47,2560000,1920000,F,Rank 2,Accepted
49,2317000,1691410,F,Rank 2,Accepted
37,1347000,1050660,F,Rank 2,Accepted
33,1148000,872480,F,Rank 2,Accepted
48,2507000,1529270,F,Rank 1,Accepted
39,2183000,1375290,F,Rank 1,Accepted
53,2898000,1999620,F,Rank 1,Accepted
59,2590000,1761200,F,Rank 2,Accepted
27,722000,613700,F,Rank 2,Accepted
34,1495000,1136200,F,Rank 2,Accepted
50,3024000,2026080,F,Rank 1,Accepted
58,2800000,2072000,F,Rank 2,Accepted
27,879000,711990,F,Rank 3,Accepted
36,1439000,1093640,F,Rank 2,Accepted
32,1386000,1094940,F,Rank 2,Accepted
58,2250000,1507500,F,Rank 2,Accepted
55,3188000,2040320,F,Rank 1,Accepted
38,1616000,1260480,F,Rank 2,Accepted
45,2690000,1990600,F,Rank 2,Accepted
54,3000000,1830000,F,Rank 1,Accepted
53,2736000,2024640,F,Rank 3,Accepted
35,1479000,1153620,F,Rank 2,Accepted
30,1065000,894600,F,Rank 2,Accepted
25,590000,483800,F,Rank 2,Accepted
62,1794000,1363440,F,Rank 3,Accepted
32,1189000,915530,F,Rank 2,Accepted
48,2246000,1392520,F,Rank 3,Accepted
31,932000,764240,F,Rank 2,Accepted
40,2189000,1641750,F,Rank 1,Accepted
55,3103000,1892830,F,Rank 1,Accepted
26,710000,589300,F,Rank 2,Accepted
54,2997000,2067930,F,Rank 1,Accepted
33,1346000,1049880,F,Rank 2,Accepted
48,2208000,1633920,F,Rank 2,Accepted
56,3151000,2363250,F,Rank 3,Accepted
60,2512000,1884000,F,Rank 2,Accepted
33,1308000,1007160,F,Rank 2,Accepted
61,2223000,1600560,F,Rank 1,Accepted
38,1955000,1212100,F,Rank 1,Accepted
61,2984000,2238000,F,Rank 1,Accepted
28,729000,590490,F,Rank 2,Accepted
38,1686000,1315080,F,Rank 2,Accepted
28,978000,801960,F,Rank 2,Accepted
41,1828000,1279600,F,Rank 1,Accepted
60,2740000,1808400,F,Rank 1,Accepted
39,1847000,1237490,F,Rank 1,Accepted
62,1943000,1418390,F,Rank 2,Accepted
30,825000,668250,F,Rank 2,Accepted
60,2245000,1526600,F,Rank 2,Accepted
57,2478000,1858500,F,Rank 1,Accepted
45,2261000,1560090,F,Rank 1,Accepted
58,2865000,2148750,F,Rank 3,Accepted
43,2160000,1490400,F,Rank 3,Accepted
48,2493000,1645380,F,Rank 2,Accepted
53,3070000,2271800,F,Rank 2,Accepted
62,2057000,1542750,F,Rank 2,Accepted
34,1505000,1158850,F,Rank 3,Accepted
46,2430000,1725300,F,Rank 1,Accepted
46,2259000,1536120,F,Rank 1,Accepted
56,3148000,2203600,F,Rank 2,Accepted
52,2846000,2020660,F,Rank 1,Accepted
51,2833000,1954770,F,Rank 1,Accepted
53,3152000,2111840,F,Rank 1,Accepted
41,2189000,1488520,F,Rank 1,Accepted
34,1304000,1004080,F,Rank 2,Accepted
39,1649000,1286220,F,Rank 2,Accepted
33,1521000,1201590,F,Rank 1,Accepted
62,2055000,1376850,F,Rank 3,Accepted
47,2423000,1599180,F,Rank 1,Accepted
40,1967000,1219540,F,Rank 1,Accepted
32,1412000,1115480,F,Rank 2,Accepted
45,2242000,1479720,F,Rank 2,Accepted
26,1010000,828200,F,Rank 2,Accepted
27,1013000,850920,F,Rank 3,Accepted
29,834000,683880,F,Rank 2,Accepted
57,2874000,2011800,F,Rank 2,Accepted
61,2744000,1756160,F,Rank 2,Accepted
43,2160000,1468800,F,Rank 1,Accepted
45,2331000,1491840,F,Rank 1,Accepted
32,1246000,946960,F,Rank 2,Accepted
38,1632000,1256640,F,Rank 1,Accepted
46,2477000,1758670,F,Rank 1,Accepted
35,1384000,1079520,F,Rank 2,Accepted
36,1418000,1077680,F,Rank 2,Accepted
52,2861000,1745210,F,Rank 1,Accepted
44,2466000,1701540,F,Rank 2,Accepted
30,961000,807240,F,Rank 3,Accepted
57,2868000,2064960,F,Rank 2,Accepted
30,1084000,921400,F,Rank 2,Accepted
29,965000,820250,F,Rank 2,Accepted
57,2940000,1999200,F,Rank 3,Accepted
61,2481000,1612650,F,Rank 3,Accepted
26,891000,739530,F,Rank 2,Accepted
52,2804000,1962800,F,Rank 2,Accepted
52,2943000,2060100,F,Rank 1,Accepted
39,2135000,1473150,F,Rank 1,Accepted
60,2846000,1963740,F,Rank 2,Accepted
56,2987000,2001290,F,Rank 1,Accepted
29,921000,782850,F,Rank 3,Accepted
57,2622000,1651860,F,Rank 1,Accepted
41,1977000,1462980,F,Rank 1,Accepted
47,2642000,1611620,F,Rank 1,Accepted
58,2616000,1726560,F,Rank 1,Accepted
43,1863000,1304100,F,Rank 1,Accepted
26,779000,662150,F,Rank 2,Accepted
46,2363000,1630470,F,Rank 1,Accepted
